2Theta,Intensity
58.34999999999999,1
58.36999999999999,1
58.389999999999986,4
58.40999999999999,6
58.42999999999999,2
58.44999999999999,0
58.46999999999999,1
58.48999999999999,3
58.50999999999999,3
58.52999999999999,3
58.54999999999999,0
58.56999999999999,2
58.58999999999999,3
58.60999999999999,1
58.62999999999999,4
58.64999999999999,2
58.66999999999999,3
58.68999999999999,0
58.70999999999999,2
58.72999999999999,0
58.74999999999999,0
58.76999999999999,1
58.78999999999999,3
58.80999999999999,2
58.82999999999999,2
58.84999999999999,5
58.86999999999999,1
58.889999999999986,2
58.90999999999999,2
58.92999999999999,1
58.94999999999999,1
58.96999999999999,2
58.98999999999999,1
59.00999999999999,1
59.02999999999999,4
59.04999999999999,0
59.06999999999999,4
59.08999999999999,1
59.10999999999999,2
59.12999999999999,1
59.14999999999999,3
59.16999999999999,2
59.18999999999999,3
59.20999999999999,5
59.22999999999999,4
59.24999999999999,3
59.26999999999999,3
59.28999999999999,0
59.30999999999999,2
59.32999999999999,2
59.34999999999999,3
59.36999999999999,2
59.389999999999986,2
59.40999999999999,2
59.42999999999999,1
59.44999999999999,1
59.46999999999999,2
59.48999999999999,1
59.50999999999999,3
59.52999999999999,5
59.54999999999999,0
59.56999999999999,2
59.58999999999999,2
59.60999999999999,1
59.62999999999999,2
59.64999999999999,3
59.66999999999999,1
59.68999999999999,2
59.70999999999999,4
59.72999999999999,2
59.74999999999999,1
59.76999999999999,3
59.78999999999999,5
59.80999999999999,1
59.82999999999999,1
59.84999999999999,0
59.86999999999999,1
59.889999999999986,2
59.90999999999999,0
59.92999999999999,1
59.94999999999999,3
59.96999999999999,2
59.98999999999999,2
60.00999999999999,1
60.02999999999999,1
60.04999999999999,4
60.069999999999986,2
60.08999999999999,2
60.10999999999999,0
60.12999999999999,1
60.14999999999999,2
60.16999999999999,2
60.18999999999999,3
60.20999999999999,1
60.22999999999999,6
60.24999999999999,3
60.26999999999999,5
60.28999999999999,2
60.30999999999999,1
60.32999999999999,2
60.34999999999999,5
60.36999999999999,2
60.389999999999986,1
60.40999999999999,1
60.42999999999999,0
60.44999999999999,0
60.46999999999999,0
60.48999999999999,8
60.50999999999999,0
60.52999999999999,2
60.54999999999999,2
60.569999999999986,2
60.58999999999999,4
60.60999999999999,4
60.62999999999999,0
60.64999999999999,1
60.66999999999999,3
60.68999999999999,3
60.70999999999999,1
60.72999999999999,3
60.74999999999999,2
60.76999999999999,1
60.78999999999999,2
60.80999999999999,3
60.82999999999999,2
60.84999999999999,1
60.86999999999999,2
60.889999999999986,1
60.90999999999999,2
60.92999999999999,0
60.94999999999999,2
60.96999999999999,1
60.98999999999999,2
61.00999999999999,1
61.02999999999999,0
61.04999999999999,2
61.069999999999986,1
61.08999999999999,4
61.10999999999999,1
61.12999999999999,2
61.14999999999999,0
61.16999999999999,3
61.18999999999999,1
61.20999999999999,2
61.22999999999999,4
61.24999999999999,7
61.26999999999999,3
61.28999999999999,6
61.30999999999999,1
61.32999999999999,1
61.34999999999999,1
61.36999999999999,3
61.389999999999986,2
61.40999999999999,5
61.42999999999999,0
61.44999999999999,3
61.46999999999999,1
61.48999999999999,3
61.50999999999999,0
61.52999999999999,1
61.54999999999999,1
61.569999999999986,2
61.58999999999999,4
61.60999999999999,2
61.62999999999999,3
61.64999999999999,1
61.66999999999999,3
61.68999999999999,3
61.70999999999999,2
61.72999999999999,0
61.74999999999999,2
61.76999999999999,2
61.78999999999999,1
61.80999999999999,3
61.82999999999999,0
61.84999999999999,5
61.86999999999999,2
61.889999999999986,2
61.90999999999999,3
61.92999999999999,1
61.94999999999999,0
61.96999999999999,1
61.98999999999999,1
62.00999999999999,1
62.02999999999999,2
62.04999999999999,1
62.069999999999986,1
62.08999999999999,1
62.10999999999999,1
62.12999999999999,1
62.14999999999999,2
62.16999999999999,1
62.18999999999999,3
62.20999999999999,3
62.22999999999999,0
62.249999999999986,1
62.26999999999999,3
62.28999999999999,0
62.30999999999999,0
62.32999999999999,2
62.34999999999999,2
62.36999999999999,4
62.389999999999986,0
62.40999999999999,3
62.42999999999999,2
62.44999999999999,2
62.46999999999999,0
62.48999999999999,1
62.50999999999999,5
62.52999999999999,4
62.54999999999999,2
62.569999999999986,4
62.58999999999999,3
62.60999999999999,5
62.62999999999999,1
62.64999999999999,4
62.66999999999999,4
62.68999999999999,1
62.70999999999999,1
62.72999999999999,1
62.749999999999986,2
62.76999999999999,4
62.78999999999999,1
62.80999999999999,0
62.82999999999999,2
62.84999999999999,1
62.86999999999999,3
62.889999999999986,2
62.90999999999999,6
62.92999999999999,4
62.94999999999999,1
62.96999999999999,3
62.98999999999999,1
63.00999999999999,1
63.02999999999999,1
63.04999999999999,5
63.069999999999986,2
63.08999999999999,4
63.10999999999999,1
63.12999999999999,1
63.14999999999999,1
63.16999999999999,0
63.18999999999999,1
63.20999999999999,0
63.22999999999999,2
63.249999999999986,3
63.26999999999999,2
63.28999999999999,0
63.30999999999999,4
63.32999999999999,4
63.34999999999999,3
63.36999999999999,2
63.389999999999986,2
63.40999999999999,3
63.42999999999999,5
63.44999999999999,2
63.46999999999999,4
63.48999999999999,2
63.50999999999999,1
63.52999999999999,1
63.54999999999999,1
63.569999999999986,3
63.58999999999999,4
63.60999999999999,1
63.62999999999999,3
63.64999999999999,2
63.66999999999999,1
63.68999999999999,2
63.70999999999999,1
63.72999999999999,3
63.749999999999986,4
63.76999999999999,1
63.78999999999999,0
63.80999999999999,2
63.82999999999999,4
63.84999999999999,3
63.86999999999999,1
63.889999999999986,2
63.90999999999999,2
63.929999999999986,3
63.94999999999999,1
63.96999999999999,4
63.98999999999999,1
64.00999999999999,2
64.02999999999999,1
64.05,2
64.07,1
64.08999999999999,3
64.11,2
64.13,1
64.14999999999999,1
64.16999999999999,0
64.19,3
64.21,2
64.22999999999999,3
64.24999999999999,1
64.27,1
64.28999999999999,1
64.30999999999999,3
64.33,3
64.35,2
64.36999999999999,5
64.38999999999999,1
64.41,3
64.42999999999999,1
64.44999999999999,4
64.47,2
64.49,3
64.50999999999999,1
64.52999999999999,1
64.55,2
64.57,1
64.58999999999999,3
64.61,2
64.63,3
64.64999999999999,2
64.66999999999999,1
64.69,2
64.71,3
64.72999999999999,4
64.74999999999999,1
64.77,2
64.78999999999999,0
64.80999999999999,1
64.83,1
64.85,1
64.86999999999999,1
64.88999999999999,0
64.91,0
64.92999999999999,7
64.94999999999999,2
64.97,2
64.99,3
65.00999999999999,2
65.02999999999999,5
65.05,6
65.07,1
65.08999999999999,2
65.11,2
65.13,0
65.14999999999999,2
65.16999999999999,2
65.19,2
65.21,1
65.22999999999999,4
65.24999999999999,2
65.27,3
65.28999999999999,3
65.30999999999999,2
65.33,1
65.35,2
65.36999999999999,3
65.38999999999999,5
65.41,2
65.42999999999999,3
65.44999999999999,3
65.47,3
65.49,1
65.50999999999999,1
65.52999999999999,7
65.55,3
65.57,4
65.58999999999999,3
65.60999999999999,2
65.63,2
65.64999999999999,1
65.66999999999999,2
65.69,1
65.71,2
65.72999999999999,4
65.74999999999999,3
65.77,2
65.78999999999999,2
65.80999999999999,2
65.83,0
65.85,1
65.86999999999999,1
65.88999999999999,2
65.91,2
65.92999999999999,3
65.94999999999999,5
65.97,3
65.99,1
66.00999999999999,6
66.02999999999999,0
66.05,2
66.07,2
66.08999999999999,3
66.10999999999999,0
66.13,3
66.14999999999999,2
66.16999999999999,4
66.19,3
66.21,2
66.22999999999999,1
66.24999999999999,0
66.27,0
66.28999999999999,3
66.30999999999999,0
66.33,2
66.35,3
66.36999999999999,3
66.38999999999999,1
66.41,0
66.42999999999999,0
66.44999999999999,1
66.47,1
66.49,8
66.50999999999999,1
66.52999999999999,4
66.55,1
66.57,0
66.58999999999999,0
66.60999999999999,2
66.63,3
66.64999999999999,3
66.66999999999999,2
66.69,1
66.71,1
66.72999999999999,1
66.74999999999999,3
66.77,5
66.78999999999999,1
66.80999999999999,5
66.83,2
66.85,3
66.86999999999999,1
66.88999999999999,4
66.91,0
66.92999999999999,2
66.94999999999999,2
66.97,1
66.99,1
67.00999999999999,3
67.02999999999999,2
67.05,5
67.07,2
67.08999999999999,4
67.10999999999999,3
67.13,2
67.14999999999999,3
67.16999999999999,4
67.19,0
67.21,6
67.22999999999999,1
67.24999999999999,1
67.27,0
67.28999999999999,2
67.30999999999999,1
67.33,2
67.35,2
67.36999999999999,2
67.38999999999999,3
67.41,3
67.42999999999999,2
67.44999999999999,3
67.47,2
67.49,3
67.50999999999999,5
67.52999999999999,1
67.55,3
67.57,5
67.58999999999999,1
67.60999999999999,0
67.63,1
67.64999999999999,1
67.66999999999999,2
67.69,5
67.71,3
67.72999999999999,1
67.74999999999999,4
67.77,3
67.78999999999999,0
67.80999999999999,2
67.83,1
67.85,1
67.86999999999999,1
67.88999999999999,3
67.91,3
67.92999999999999,3
67.94999999999999,3
67.97,2
67.99,2
68.00999999999999,1
68.02999999999999,3
68.05,0
68.07,0
68.08999999999999,2
68.10999999999999,1
68.13,3
68.14999999999999,3
68.16999999999999,3
68.19,3
68.21,0
68.22999999999999,1
68.24999999999999,0
68.27,0
68.28999999999999,1
68.30999999999999,0
68.33,3
68.35,1
68.36999999999999,2
68.38999999999999,3
68.41,4
68.42999999999999,1
68.44999999999999,2
68.47,0
68.49,1
68.50999999999999,1
68.52999999999999,1
68.55,2
68.57,2
68.58999999999999,3
68.60999999999999,0
68.63,5
68.64999999999999,3
68.66999999999999,1
68.69,2
68.71,2
68.72999999999999,0
68.74999999999999,2
68.77,0
68.78999999999999,2
68.80999999999999,2
68.83,0
68.85,3
68.86999999999999,4
68.88999999999999,1
68.91,2
68.92999999999999,2
68.94999999999999,3
68.97,2
68.99,4
69.00999999999999,2
69.03,2
69.05,1
69.07,6
69.08999999999999,0
69.11,1
69.13,2
69.14999999999999,2
69.17,1
69.19,2
69.21,2
69.22999999999999,1
69.25,1
69.27,4
69.28999999999999,3
69.31,1
69.33,4
69.35,1
69.36999999999999,2
69.39,4
69.41,2
69.42999999999999,0
69.44999999999999,3
69.47,1
69.49,2
69.50999999999999,2
69.53,6
69.55,3
69.57,1
69.58999999999999,5
69.61,1
69.63,5
69.64999999999999,5
69.67,1
69.69,3
69.71,1
69.72999999999999,6
69.75,1
69.77,4
69.78999999999999,2
69.81,1
69.83,1
69.85,1
69.86999999999999,0
69.89,2
69.91,3
69.92999999999999,4
69.94999999999999,2
69.97,2
69.99,2
70.00999999999999,3
70.03,0
70.05,1
70.07,3
70.08999999999999,3
70.11,0
70.13,1
70.14999999999999,6
70.17,2
70.19,1
70.21,3
70.22999999999999,2
70.25,1
70.27,3
70.28999999999999,3
70.30999999999999,7
70.33,4
70.35,3
70.36999999999999,4
70.39,2
70.41,2
70.42999999999999,6
70.44999999999999,1
70.47,0
70.49,1
70.50999999999999,2
70.53,2
70.55,3
70.57,3
70.58999999999999,1
70.61,4
70.63,4
70.64999999999999,3
70.67,2
70.69,2
70.71,1
70.72999999999999,1
70.75,1
70.77,1
70.78999999999999,5
70.80999999999999,4
70.83,0
70.85,2
70.86999999999999,5
70.89,2
70.91,6
70.92999999999999,4
70.94999999999999,2
70.97,5
70.99,1
71.00999999999999,1
71.03,3
71.05,2
71.07,3
71.08999999999999,0
71.11,1
71.13,5
71.14999999999999,1
71.17,5
71.19,3
71.21,6
71.22999999999999,2
71.25,1
71.27,5
71.28999999999999,6
71.30999999999999,1
71.33,2
71.35,0
71.36999999999999,4
71.39,3
71.41,1
71.42999999999999,2
71.44999999999999,2
71.47,2
71.49,5
71.50999999999999,1
71.53,2
71.55,0
71.57,4
71.58999999999999,4
71.61,5
71.63,2
71.64999999999999,4
71.67,3
71.69,7
71.71,4
71.72999999999999,3
71.75,2
71.77,1
71.78999999999999,3
71.80999999999999,4
71.83,6
71.85,1
71.86999999999999,7
71.89,1
71.91,7
71.92999999999999,7
71.94999999999999,5
71.97,2
71.99,5
72.00999999999999,2
72.03,5
72.05,2
72.07,7
72.08999999999999,3
72.11,1
72.13,3
72.14999999999999,4
72.17,8
72.19,6
72.21,2
72.22999999999999,10
72.25,5
72.27,4
72.28999999999999,1
72.30999999999999,4
72.33,4
72.35,7
72.36999999999999,3
72.39,7
72.41,11
72.42999999999999,11
72.44999999999999,15
72.47,27
72.49,96
72.50999999999999,335
72.53,6376
72.55,25770
72.57,8056
72.58999999999999,802
72.61,84
72.63,46
72.64999999999999,14
72.67,7
72.69,6
72.71,5
72.72999999999999,8
72.75,1
72.77,3
72.78999999999999,3
72.80999999999999,4
72.83,6
72.85,6
72.86999999999999,5
72.89,5
72.91,5
72.92999999999999,3
72.94999999999999,4
72.97,3
72.99,3
73.00999999999999,4
73.03,2
73.05,1
73.07,2
73.08999999999999,6
73.11,5
73.13,2
73.14999999999999,2
73.17,2
73.19,1
73.21,2
73.22999999999999,0
73.25,2
73.27,4
73.28999999999999,3
73.30999999999999,3
73.33,5
73.35,0
73.36999999999999,1
73.39,5
73.41,1
73.42999999999999,1
73.44999999999999,2
73.47,1
73.49,3
73.50999999999999,5
73.53,1
73.55,1
73.57,3
73.58999999999999,1
73.61,0
73.63,1
73.64999999999999,3
73.67,2
73.69,2
73.71,2
73.72999999999999,2
73.75,3
73.77,1
73.78999999999999,2
73.80999999999999,0
73.83,2
73.85,1
73.86999999999999,1
73.89,2
73.91,1
73.92999999999999,1
73.94999999999999,5
73.97,3
73.99,4
74.00999999999999,2
74.03,3
74.05,1
74.07,4
74.08999999999999,5
74.11,2
74.13,3
74.14999999999999,4
74.16999999999999,0
74.19,3
74.21,2
74.22999999999999,4
74.25,4
74.27,3
74.28999999999999,3
74.30999999999999,4
74.33,1
74.35,4
74.36999999999999,1
74.39,1
74.41,1
74.42999999999999,2
74.44999999999999,2
74.47,4
74.49,1
74.50999999999999,2
74.53,2
74.55,1
74.57,4
74.58999999999999,2
74.61,4
74.63,3
74.64999999999999,3
74.66999999999999,3
74.69,4
74.71,1
74.72999999999999,1
74.75,3
74.77,1
74.78999999999999,3
74.80999999999999,4
74.83,4
74.85,0
74.86999999999999,0
74.89,2
74.91,3
74.92999999999999,2
74.94999999999999,1
74.97,0
74.99,3
75.00999999999999,2
75.03,1
75.05,1
75.07,5
75.08999999999999,1
75.11,2
75.13,2
75.14999999999999,2
75.16999999999999,0
75.19,3
75.21,2
75.22999999999999,3
75.25,4
75.27,0
75.28999999999999,3
75.30999999999999,2
75.33,0
75.35,1
75.36999999999999,2
75.39,2
75.41,1
75.42999999999999,0
75.44999999999999,0
75.47,0
75.49,1
75.50999999999999,2
75.53,1
75.55,2
75.57,2
75.58999999999999,1
75.61,3
75.63,1
75.64999999999999,5
75.66999999999999,2
75.69,1
75.71,3
75.72999999999999,3
75.75,1
75.77,1
75.78999999999999,1
75.80999999999999,4
75.83,0
75.85,4
75.86999999999999,0
75.89,2
75.91,2
75.92999999999999,4
75.94999999999999,2
75.97,1
75.99,4
76.00999999999999,6
76.03,2
76.05,1
76.07,3
76.08999999999999,3
76.11,1
76.13,2
76.14999999999999,0
76.16999999999999,3
76.19,2
76.21,4
76.22999999999999,3
76.25,3
76.27,0
76.28999999999999,0
76.30999999999999,1
76.33,3
76.35,0
76.36999999999999,0
76.39,1
76.41,3
76.42999999999999,2
76.44999999999999,1
76.47,1
76.49,0
76.50999999999999,1
76.53,2
76.55,2
76.57,1
76.58999999999999,2
76.61,3
76.63,0
76.64999999999999,2
76.66999999999999,0
76.69,1
76.71,3
76.72999999999999,2
76.75,1
76.77,2
76.78999999999999,0
76.80999999999999,1
76.83,4
76.85,2
76.86999999999999,2
76.89,5
76.91,1
76.92999999999999,3
76.94999999999999,2
76.97,1
76.99,2
77.00999999999999,3
77.03,1
77.05,0
77.07,3
77.08999999999999,0
77.11,1
77.13,4
77.14999999999999,2
77.16999999999999,3
77.19,2
77.21,2
77.22999999999999,1
77.25,1
77.27,3
77.28999999999999,3
77.30999999999999,2
77.33,4
77.35,3
77.36999999999999,1
77.39,1
77.41,2
77.42999999999999,3
77.44999999999999,0
77.47,0
77.49,3
77.50999999999999,0
77.53,1
77.55,1
77.57,0
77.58999999999999,1
77.61,1
77.63,0
77.64999999999999,0
77.66999999999999,1
77.69,1
77.71,2
77.72999999999999,2
77.75,3
77.77,0
77.78999999999999,2
77.80999999999999,2
77.83,2
77.85,1
77.86999999999999,1
77.89,0
77.91,3
77.92999999999999,2
77.94999999999999,2
77.97,3
77.99,0
78.00999999999999,0
78.02999999999999,2
78.05,0
78.07,0
78.08999999999999,1
78.11,0
78.13,1
78.14999999999999,2
78.16999999999999,0
78.19,4
78.21,2
78.22999999999999,1
78.25,1
78.27,1
78.28999999999999,3
78.30999999999999,3
78.33,2
78.35,3
78.36999999999999,1
78.39,0
78.41,4
78.42999999999999,2
78.44999999999999,1
78.47,1
78.49,2
78.50999999999999,3
78.52999999999999,1
78.55,2
78.57,2
78.58999999999999,2
78.61,1
78.63,5
78.64999999999999,3
78.66999999999999,2
78.69,1
78.71,0
78.72999999999999,0
78.75,1
78.77,1
78.78999999999999,1
78.80999999999999,7
78.83,0
78.85,1
78.86999999999999,0
78.89,1
78.91,3
78.92999999999999,2
78.94999999999999,2
78.97,3
78.99,4
79.00999999999999,1
79.02999999999999,3
79.05,3
79.07,2
79.08999999999999,3
79.11,2
79.13,1
79.14999999999999,2
79.16999999999999,1
79.19,1
79.21,2
79.22999999999999,3
79.25,1
79.27,1
79.28999999999999,1
79.30999999999999,1
79.33,1
79.35,1
79.36999999999999,2
79.39,0
79.41,1
79.42999999999999,0
79.44999999999999,1
79.47,1
79.49,3
79.50999999999999,0
79.52999999999999,3
79.55,0
79.57,1
79.58999999999999,1
79.61,0
79.63,1
79.64999999999999,1
79.66999999999999,3
79.69,2
79.71,3
79.72999999999999,3
79.75,3
79.77,0
79.78999999999999,2
79.80999999999999,0
79.83,2
79.85,2
79.86999999999999,1
79.89,0
79.91,1
79.92999999999999,1
79.94999999999999,1
79.97,0
79.99,5
80.00999999999999,5
80.02999999999999,1
80.05,1
80.07,3
80.08999999999999,1
80.11,0
80.13,5
80.14999999999999,2
80.16999999999999,3
80.19,1
80.21,1
80.22999999999999,0
80.25,0
80.27,2
80.28999999999999,3
80.30999999999999,2
80.33,0
80.35,1
80.36999999999999,2
80.39,0
80.41,1
80.42999999999999,2
80.44999999999999,3
80.47,0
80.49,0
80.50999999999999,4
80.52999999999999,1
80.55,2
80.57,3
80.58999999999999,1
80.61,2
80.63,0
80.64999999999999,2
80.66999999999999,2
80.69,1
80.71,1
80.72999999999999,1
80.75,5
80.77,2
80.78999999999999,2
80.80999999999999,2
80.83,4
80.85,2
80.86999999999999,1
80.89,2
80.91,1
80.92999999999999,2
80.94999999999999,1
80.97,3
80.99,2
81.00999999999999,1
81.02999999999999,1
81.05,1
81.07,2
81.08999999999999,3
81.11,1
81.13,0
81.14999999999999,4
81.16999999999999,2
81.19,1
81.21,2
81.22999999999999,1
81.25,1
81.27,2
81.28999999999999,3
81.30999999999999,1
81.33,1
81.35,4
81.36999999999999,1
81.38999999999999,2
81.41,1
81.42999999999999,2
81.44999999999999,1
81.47,2
81.49,5
81.50999999999999,5
81.52999999999999,0
81.55,3
81.57,4
81.58999999999999,2
81.61,1
81.63,1
81.64999999999999,4
81.66999999999999,2
81.69,1
81.71,2
81.72999999999999,1
81.75,1
81.77,3
81.78999999999999,2
81.80999999999999,0
81.83,0
81.85,1
81.86999999999999,2
81.88999999999999,2
81.91,2
81.92999999999999,4
81.94999999999999,0
81.97,2
81.99,2
82.00999999999999,2
82.02999999999999,2
82.05,4
82.07,0
82.08999999999999,0
82.11,1
82.13,1
82.14999999999999,1
82.16999999999999,0
82.19,1
82.21,4
82.22999999999999,1
82.25,0
82.27,2
82.28999999999999,0
82.30999999999999,5
82.33,0
82.35,1
82.36999999999999,2
82.38999999999999,3
82.41,2
82.42999999999999,1
82.44999999999999,2
82.47,1
82.49,0
82.50999999999999,0
82.52999999999999,0
82.55,1
82.57,1
82.58999999999999,3
82.61,0
82.63,2
82.64999999999999,1
82.66999999999999,3
82.69,3
82.71,3
82.72999999999999,3
82.75,2
82.77,1
82.78999999999999,2
82.80999999999999,1
82.83,0
82.85,2
82.86999999999999,1
82.88999999999999,4
82.91,1
82.92999999999999,2
82.94999999999999,2
82.97,2
82.99,6
83.00999999999999,2
83.02999999999999,0
83.05,2
83.07,2
83.08999999999999,1
83.11,2
83.13,2
83.14999999999999,0
83.16999999999999,2
83.19,2
83.21,1
83.22999999999999,1
83.25,2
83.27,1
83.28999999999999,3
83.30999999999999,3
83.33,2
83.35,1
83.36999999999999,2
83.38999999999999,1
83.41,5
83.42999999999999,3
83.44999999999999,5
83.47,7
83.49,1
83.50999999999999,3
83.52999999999999,1
83.55,0
83.57,3
83.58999999999999,0
83.61,2
83.63,0
83.64999999999999,3
83.66999999999999,1
83.69,1
83.71,2
83.72999999999999,3
83.75,2
83.77,7
83.78999999999999,3
83.80999999999999,5
83.83,2
83.85,1
83.86999999999999,1
83.88999999999999,0
83.91,3
83.92999999999999,1
83.94999999999999,0
83.97,1
83.99,2
84.00999999999999,0
84.02999999999999,3
84.05,2
84.07,3
84.08999999999999,2
84.11,0
84.13,1
84.14999999999999,0
84.16999999999999,2
84.19,1
84.21,2
84.22999999999999,1
84.25,1
84.27,1
84.28999999999999,2
84.30999999999999,1
84.33,1
84.35,1
84.36999999999999,2
84.38999999999999,2
84.41,3
84.42999999999999,1
84.44999999999999,2
84.47,1
84.49,4
84.50999999999999,1
84.52999999999999,1
84.55,4
84.57,2
84.58999999999999,3
84.61,2
84.63,0
84.64999999999999,2
84.66999999999999,2
84.69,1
84.71,3
84.72999999999999,2
84.75,0
84.77,0
84.78999999999999,2
84.80999999999999,3
84.83,1
84.85,1
84.86999999999999,0
84.88999999999999,0
84.91,2
84.92999999999999,2
84.94999999999999,1
84.97,3
84.99,0
85.00999999999999,1
85.02999999999999,1
85.05,0
85.07,1
85.08999999999999,1
85.11,2
85.13,2
85.14999999999999,6
85.16999999999999,0
85.19,3
85.21,1
85.22999999999999,1
85.24999999999999,2
85.27,2
85.28999999999999,1
85.30999999999999,2
85.33,3
85.35,1
85.36999999999999,2
85.38999999999999,4
85.41,0
85.42999999999999,2
85.44999999999999,0
85.47,1
85.49,4
85.50999999999999,2
85.52999999999999,2
85.55,2
85.57,0
85.58999999999999,1
85.61,2
85.63,0
85.64999999999999,2
85.66999999999999,2
85.69,0
85.71,1
85.72999999999999,0
85.74999999999999,0
85.77,3
85.78999999999999,1
85.80999999999999,4
85.83,2
85.85,0
85.86999999999999,2
85.88999999999999,0
85.91,4
85.92999999999999,3
85.94999999999999,0
85.97,5
85.99,4
86.00999999999999,3
86.02999999999999,3
86.05,2
86.07,3
86.08999999999999,1
86.11,0
86.13,1
86.14999999999999,2
86.16999999999999,2
86.19,0
86.21,1
86.22999999999999,2
86.24999999999999,0
86.27,1
86.28999999999999,3
86.30999999999999,1
86.33,2
86.35,1
86.36999999999999,3
86.38999999999999,0
86.41,2
86.42999999999999,2
86.44999999999999,1
86.47,5
86.49,2
86.50999999999999,1
86.52999999999999,4
86.55,2
86.57,0
86.58999999999999,3
86.61,1
86.63,1
86.64999999999999,3
86.66999999999999,5
86.69,2
86.71,0
86.72999999999999,2
86.74999999999999,1
86.77,0
86.78999999999999,1
86.80999999999999,3
86.83,2
86.85,4
86.86999999999999,1
86.88999999999999,2
86.91,1
86.92999999999999,1
86.94999999999999,2
86.97,3
86.99,5
87.00999999999999,3
87.02999999999999,2
87.05,1
87.07,1
87.08999999999999,1
87.11,0
87.13,2
87.14999999999999,1
87.16999999999999,1
87.19,1
87.21,3
87.22999999999999,1
87.24999999999999,2
87.27,1
87.28999999999999,2
87.30999999999999,0
87.33,0
87.35,1
87.36999999999999,2
87.38999999999999,0
87.41,0
87.42999999999999,1
87.44999999999999,0
87.47,1
87.49,0
87.50999999999999,3
87.52999999999999,2
87.55,2
87.57,1
87.58999999999999,2
87.61,2
87.63,3
87.64999999999999,0
87.66999999999999,1
87.69,0
87.71,1
87.72999999999999,3
87.74999999999999,3
87.77,0
87.78999999999999,2
87.80999999999999,0
87.83,3
87.85,3
87.86999999999999,2
87.88999999999999,2
87.91,2
87.92999999999999,1
87.94999999999999,0
87.97,4
87.99,1
88.00999999999999,1
88.02999999999999,5
88.05,1
88.07,0
88.08999999999999,3
88.11,2
88.13,2
88.14999999999999,1
88.16999999999999,1
88.19,0
88.21,1
88.22999999999999,6
88.24999999999999,0
88.27,3
88.28999999999999,1
88.30999999999999,1
88.33,1
88.35,2
88.36999999999999,4
88.38999999999999,2
88.41,0
88.42999999999999,1
88.44999999999999,2
88.47,2
88.49,4
88.50999999999999,1
88.52999999999999,2
88.55,2
88.57,1
88.58999999999999,1
88.61,1
88.63,3
88.64999999999999,3
88.66999999999999,0
88.69,2
88.71,1
88.72999999999999,2
88.74999999999999,2
88.77,1
88.78999999999999,1
88.80999999999999,2
88.83,0
88.85,2
88.86999999999999,2
88.88999999999999,1
88.91,1
88.92999999999999,1
88.94999999999999,1
88.97,3
88.99,1
89.00999999999999,0
89.02999999999999,2
89.05,0
89.07,4
89.08999999999999,2
89.10999999999999,0
89.13,1
89.14999999999999,1
89.16999999999999,2
89.19,0
89.21,2
89.22999999999999,1
89.24999999999999,2
89.27,4
89.28999999999999,0
89.30999999999999,1
89.33,1
89.35,1
89.36999999999999,1
89.38999999999999,1
89.41,3
89.42999999999999,0
89.44999999999999,1
89.47,1
89.49,2
89.50999999999999,5
89.52999999999999,1
89.55,3
89.57,2
89.58999999999999,3
89.60999999999999,2
89.63,2
89.64999999999999,4
89.66999999999999,3
89.69,3
89.71,2
89.72999999999999,1
89.74999999999999,2
89.77,1
89.78999999999999,1
89.80999999999999,2
89.83,1
89.85,3
89.86999999999999,1
89.88999999999999,2
89.91,4
89.92999999999999,1
89.94999999999999,2
89.97,2
89.99,3
90.00999999999999,0
90.02999999999999,2
90.05,0
90.07,4
90.08999999999999,1
90.10999999999999,2
90.13,1
90.14999999999999,3
90.16999999999999,1
90.19,3
90.21,0
90.22999999999999,1
90.24999999999999,1
90.27,0
90.28999999999999,2
90.30999999999999,0
90.33,1
90.35,7
90.36999999999999,1
90.38999999999999,1
90.41,1
90.42999999999999,2
90.44999999999999,1
90.47,3
90.49,1
90.50999999999999,2
90.52999999999999,1
90.55,2
90.57,2
90.58999999999999,0
90.60999999999999,1
90.63,1
90.64999999999999,1
90.66999999999999,3
90.69,1
90.71,2
90.72999999999999,0
90.74999999999999,3
90.77,0
90.78999999999999,1
90.80999999999999,0
90.83,0
90.85,1
90.86999999999999,1
90.88999999999999,2
90.91,0
90.92999999999999,1
90.94999999999999,2
90.97,1
90.99,0
91.00999999999999,1
91.02999999999999,2
91.05,4
91.07,4
91.08999999999999,0
91.10999999999999,1
91.13,2
91.14999999999999,1
91.16999999999999,0
91.19,3
91.21,2
91.22999999999999,1
91.24999999999999,0
91.27,4
91.28999999999999,1
91.30999999999999,0
91.33,3
91.35,1
91.36999999999999,1
91.38999999999999,0
91.41,1
91.42999999999999,3
91.44999999999999,2
91.47,3
91.49,1
91.50999999999999,1
91.52999999999999,1
91.55,2
91.57,3
91.58999999999999,1
91.60999999999999,1
91.63,0
91.64999999999999,0
91.66999999999999,0
91.69,0
91.71,0
91.72999999999999,1
91.74999999999999,2
91.77,2
